OBJECTID;ARRDT;BOIS;TYPE_VOIE;NOM_VOIE;STATUT;TYPOLOGIE;SENS_VELO;TYPOLOGIE_SIMPLE;SHAPE.LEN;geo_shape;geo_point_2d
4234;15;NON;BOULEVARD DE;GRENELLE;VOIE 50;BANDE CYCLABLE SUR CHAUSSEE;SENS CIRCULATION GENERALE;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.299841622837031, 48.84863958747117], [2.2997488428305655, 48.84866828200106]]}";48.8486539347, 2.29979523283
4236;15;NON;BOULEVARD DE;GRENELLE;VOIE 50;BANDE CYCLABLE DECALEE;SENS CIRCULATION GENERALE;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.2978267560096346, 48.8492347403172], [2.297702905637952, 48.849274704000834], [2.2972564341977053, 48.84941557035906], [2.296727392420094, 48.84958307679395], [2.2961368718046877, 48.84976920817029]]}";48.8495024054, 2.29698195128
4240;15;NON;BOULEVARD DE;GRENELLE;VOIE 50;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.295338347776237, 48.85002649817696], [2.2950524478146526, 48.850112364753365]]}";48.8500694315, 2.2951953978
4249;15;NON;RUE DES;BERGERS;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.28185279506985, 48.843713560813825], [2.2814376742362663, 48.84323920239233]]}";48.8434763816, 2.28164523465
4357;10;NON;PLACE DE LA;REPUBLIQUE;VOIE 50;CONTINUITE VELO;;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3628674999401036, 48.86851809503747], [2.3630694568579225, 48.86839736249619], [2.363103724405222, 48.868403776820976]]}";48.8684503526, 2.36298372038
4401;9;NON;RUE;PILLET WILL;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.337581932384893, 48.87303971965757], [2.3363400698330827, 48.873240571752866], [2.3362149093085107, 48.87338122042722], [2.336368487574071, 48.873799786396575]]}";48.8732632562, 2.33673527757
4402;9;NON;RUE;ROSSINI;ZONE 30;BANDE CYCLABLE SUR CHAUSSEE;CONTRESENS;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3388358478662057, 48.87317115584848], [2.339387735562308, 48.87305602830569]]}";48.8731135921, 2.33911179171
4419;9;NON;RUE;BLEUE;ZONE 30;CONTINUITE VELO;CONTRESENS;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3464376405953096, 48.875903175824014], [2.3463238758454295, 48.875908846293186], [2.3462942665158493, 48.87591087930701]]}";48.8759068072, 2.3463659405
4427;9;NON;RUE;ROUGEMONT;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.346077604676536, 48.872196928955006], [2.345711607581617, 48.871114944132735]]}";48.8716559365, 2.34589460613
4430;9;NON;RUE;SAINTE-CECILE;AIRE PIETONNE;SANS MARQUAGE;;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3468918726308385, 48.873057806970564], [2.3478478742194406, 48.87305112171802]]}";48.8730544643, 2.34736987343
4432;9;NON;RUE DE;MONTYON;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3447555579583157, 48.87309987693511], [2.344597246903089, 48.873096154832155], [2.343376358147291, 48.87312333214252]]}";48.8731083973, 2.34406596006
4437;9;NON;RUE;MILTON;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3407191070571134, 48.87751538308163], [2.340565276059044, 48.877128295946925], [2.3404127699395585, 48.87663337016571]]}";48.8770774186, 2.34055730027
4438;9;NON;RUE DE LA;TOUR D AUVERGNE;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3423883719623815, 48.87944168661631], [2.3421927950398147, 48.87946775023881], [2.34033906553954, 48.87992268831761]]}";48.8796726878, 2.34136192552
5338;11;NON;BOULEVARD DE;CHARONNE;VOIE 50;PISTE CYCLABLE SUR CHAUSSEE;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3990386385450653, 48.84886288743918], [2.3991280255243033, 48.84877172396441], [2.3990804381977253, 48.84852761903571]]}";48.8487065367, 2.39909714218
5343;11;NON;RUE DU;FAUBOURG SAINT-ANTOINE;VOIE 50;COULOIR BUS MARQUE;SENS CIRCULATION GENERALE;COULOIR BUS OUVERT AUX VELOS;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.378372923565655, 48.85078172686398], [2.376451906457326, 48.85125620605136]]}";48.8510189665, 2.37741241501
5346;11;NON;RUE DE;MONTREUIL;VOIE 30;PISTE CYCLABLE SUR CHAUSSEE;CONTRESENS;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.384659307219054, 48.850439070296765], [2.3864224694952183, 48.85042718519208]]}";48.8504331277, 2.38554088836
5350;11;NON;RUE DE;MONTREUIL;VOIE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3873963954948882, 48.850411664076034], [2.3890554844356844, 48.85043156904685], [2.3892542665698855, 48.85043419999254]]}";48.8504228222, 2.38832533242
5351;11;NON;RUE DE;MONTREUIL;VOIE 30;BANDE CYCLABLE SUR CHAUSSEE;CONTRESENS;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3892542665698855, 48.85043419999254], [2.3904603909934443, 48.85045015635145]]}";48.8504421782, 2.38985732878
5352;11;NON;RUE DE;MONTREUIL;VOIE 50;CONTINUITE VELO;CONTRESENS;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3904603909934443, 48.850450156351364], [2.390568218589022, 48.85045279193548], [2.3906760387052133, 48.850449866321675], [2.390783564714386, 48.85044138728735]]}";48.8504494767, 2.39062207838
5361;11;NON;PLACE;LEON BLUM;AIRE PIETONNE;PISTE CYCLABLE SUR TROTTOIR;;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3806285615932246, 48.85790916704992], [2.3806196357607665, 48.85793196432287], [2.380453891364931, 48.85804151643567], [2.3804105867322503, 48.85804102883238]]}";48.8579895232, 2.38052779995
5363;11;NON;PLACE;LEON BLUM;AIRE PIETONNE;PISTE CYCLABLE SUR TROTTOIR;;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3801754750233077, 48.8580383812377], [2.3801409163888403, 48.858037992033736], [2.3799960396015356, 48.857969662889786]]}";48.8580099252, 2.38008440014
5368;11;NON;BOULEVARD;VOLTAIRE;VOIE 50;COULOIR BUS MARQUE;SENS CIRCULATION GENERALE;COULOIR BUS OUVERT AUX VELOS;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3809497913460573, 48.85738378741447], [2.380667416040835, 48.85755186774982]]}";48.8574678276, 2.38080860369
5370;11;NON;BOULEVARD;VOLTAIRE;VOIE 50;COULOIR BUS MARQUE;SENS CIRCULATION GENERALE;COULOIR BUS OUVERT AUX VELOS;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.380458599890035, 48.85752423127651], [2.3807099740346462, 48.85737038714602], [2.380722831688464, 48.85735382449833], [2.380732707961428, 48.857335328558435], [2.3807393192120623, 48.85731543052021]]}";48.8574291414, 2.38060934161
7665;20;NON;PORTE DE;VINCENNES;VOIE 50;PISTE CYCLABLE SUR TROTTOIR;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.4153311952235006, 48.84686283743154], [2.415306716474541, 48.846872449831274], [2.4152840897635848, 48.84688585279105], [2.415263897384923, 48.84690270138812], [2.415197975712126, 48.84699399161715], [2.4151891242790677, 48.84700741589717], [2.4151823656105056, 48.84702200628991], [2.4151778497349956, 48.84703743891864], [2.415175676895698, 48.84705337121071], [2.4151764173875443, 48.84711589733854], [2.415176295631521, 48.84711963896056], [2.415175554754645, 48.84712330851929], [2.4151742152950906, 48.8471268042893], [2.4151723143846016, 48.847130029362816], [2.415169904719149, 48.84713289433616], [2.4151670530981235, 48.84713531978816], [2.4151638385725587, 48.84713723848179], [2.415160350253724, 48.84713859722812], [2.415156684842832, 48.84713935836073]]}";48.8469882911, 2.41522135294
7675;12;NON;PORTE DE;VINCENNES;VOIE 50;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.4138909917085716, 48.84636642385533], [2.4139959295893756, 48.846357532292366]]}";48.8463619781, 2.41394346065
7677;12;NON;PORTE DE;VINCENNES;VOIE 50;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.4135970391058486, 48.84639133044653], [2.4136692544456757, 48.846385211713134]]}";48.8463882711, 2.41363314678
7684;12;NON;AVENUE;COURTELINE;VOIE 50;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.414456365731327, 48.843797734064125], [2.414503110557512, 48.843804197855704], [2.4147257276218625, 48.843786120185314]]}";48.8437961719, 2.41459092699
7699;12;OUI;AVENUE;DAUMESNIL;VOIE 50;CONTINUITE VELO;CONTRESENS;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.4104248634542857, 48.83402861337309], [2.410220317620071, 48.83409141714715]]}";48.8340600153, 2.41032259054
7703;12;NON;PLACE DU;CARDINAL LAVIGERIE;VOIE 30;PISTE CYCLABLE BIDIRECTIONNELLE SUR TROTTOIR;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.4039459408445274, 48.83238817188577], [2.403884593953989, 48.8324024871274], [2.4024909664010483, 48.833327250400245], [2.4024883131981247, 48.83334220715361]]}";48.8328520505, 2.40320789935
7706;12;OUI;AVENUE DE LA;PORTE DE CHARENTON;VOIE 50;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.401351117857727, 48.829636300176006], [2.401058501631602, 48.82981768253163], [2.4010293624331167, 48.829842474306936], [2.400999073154728, 48.829865847039464]]}";48.8297479265, 2.40117285378
7709;12;NON;AVENUE DE LA;PORTE DE CHARENTON;VOIE 50;PISTE CYCLABLE BIDIRECTIONNELLE SUR TROTTOIR;CONTRESENS;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.398190335560888, 48.831652336618085], [2.3994734041725234, 48.83082504159199]]}";48.8312386891, 2.39883186987
7726;12;OUI;AVENUE DES;CANADIENS;VOIE 50;PISTE CYCLABLE BIDIRECTIONNELLE SUR TROTTOIR;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.4606379399239975, 48.8182075273814], [2.4599475674592446, 48.817876645722016], [2.4599412265776683, 48.81787188921432]]}";48.8180403668, 2.46028918381
7740;12;OUI;AVENUE DE;GRAVELLE;VOIE 50;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.4200615508689767, 48.82422859471008], [2.4198678261474535, 48.82423587010488]]}";48.8242322324, 2.41996468851
7745;12;OUI;AVENUE DE;GRAVELLE;VOIE 50;PISTE CYCLABLE BIDIRECTIONNELLE SUR TROTTOIR;CONTRESENS;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.4200651442709082, 48.824216061723874], [2.4200931109811763, 48.82421534113261], [2.420096019285559, 48.824199456036595], [2.4201014869793376, 48.8241842606809], [2.4201093667542075, 48.82417016445241], [2.420119446316595, 48.82415754712576], [2.4201314541071777, 48.82414674863165], [2.4201450666171223, 48.82413805989855], [2.4201599171039216, 48.82413171501466], [2.4201756054720187, 48.82412788492116], [2.4201917090520113, 48.82412667280682], [2.4202077939880344, 48.8241281113279], [2.420485853263952, 48.82411536559918], [2.420764126972187, 48.82410879613725], [2.420966780723121, 48.82410575000226], [2.4211694526828733, 48.82410712783982], [2.421372046286728, 48.82411292899342], [2.421609447241181, 48.82412051091798], [2.4218466090207107, 48.824133587197466], [2.4226343342982384, 48.824179460224855]]}";48.8241310924, 2.42132790194
7749;12;OUI;AVENUE DE;GRAVELLE;VOIE 50;PISTE CYCLABLE BIDIRECTIONNELLE SUR TROTTOIR;CONTRESENS;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.4229843363895234, 48.824199840836755], [2.4233616332302184, 48.82421831789575]]}";48.8242090794, 2.42317298481
7756;12;OUI;AVENUE DE;GRAVELLE;VOIE 50;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.448982146924429, 48.818715804001485], [2.4488669142810195, 48.81871843399532]]}";48.818717119, 2.4489245306
7758;12;OUI;AVENUE DE;GRAVELLE;VOIE 50;CONTINUITE VELO;CONTRESENS;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.4488544408078994, 48.818707037572736], [2.448981022577507, 48.81870402744222]]}";48.8187055325, 2.44891773169
7781;12;OUI;COURS DES;MARECHAUX;VOIE 50;PISTE CYCLABLE SUR TERRE-PLEIN CENTRAL;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.4386302157413393, 48.84091236422736], [2.438631615803025, 48.840919698693746], [2.4389286108702777, 48.84239831667568]]}";48.8416553473, 2.43877937829
7788;12;OUI;AVENUE;DAUMESNIL;VOIE 50;PISTE CYCLABLE BIDIRECTIONNELLE SUR TROTTOIR;CONTRESENS;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.4320693565718043, 48.839822627870916], [2.432020733849805, 48.83979916333423], [2.4319697702979877, 48.839781345647424], [2.4300606161036074, 48.83928257579189], [2.429617475601144, 48.83916486551856], [2.429175731448048, 48.839042018798715], [2.4289313516322064, 48.838974158035974], [2.4286879484754067, 48.83890287353015], [2.4284455699414798, 48.83882817932822], [2.4282547239098613, 48.838765665667076], [2.428064995548204, 48.83869983775205], [2.4278764424073573, 48.83863071555091], [2.427606906272044, 48.83852718171681], [2.427338718818564, 48.83842020287387], [2.4270719240763525, 48.83830979658523], [2.4268094775859756, 48.838195856326884], [2.4265498705464164, 48.83807558693014], [2.42629325556372, 48.837949059093525], [2.426072740996007, 48.83782879156107], [2.4258554940883457, 48.83770271723756], [2.4256416677150447, 48.83757092484014], [2.42543141234342, 48.8374335071097], [2.425225935065161, 48.83728846623669], [2.4250174544466088, 48.83714777651279], [2.4248060626118693, 48.83701150010644], [2.4245918529714667, 48.83687969723591], [2.424293917818636, 48.83670777676351], [2.4239925916678065, 48.83654187150455], [2.4236879959480513, 48.836382048315905], [2.4234814934046462, 48.83627356339835], [2.423273078910432, 48.836168798536065], [2.423062819473808, 48.836067787412524], [2.4228562605730315, 48.83597018439826], [2.4226475390003217, 48.83587729611608], [2.4224367623532252, 48.83578917045057], [2.422224039288695, 48.83570585283119]]}";48.838019352, 2.42704375042
7801;12;OUI;ESPLANADE;SAINT-LOUIS;AIRE PIETONNE;CONTINUITE VELO;;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.4361722594892745, 48.839562870119174], [2.4361608210013785, 48.83956081395554], [2.436149240720798, 48.83955983216337], [2.436039796749323, 48.83954646663813]]}";48.8395545306, 2.43610605637
7809;12;OUI;AVENUE;DAUMESNIL;VOIE 50;CONTINUITE VELO;CONTRESENS;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.419936361877104, 48.834917835014245], [2.419751738914953, 48.834859258779204]]}";48.8348885469, 2.4198440504
7479;12;NON;AVENUE;DAUMESNIL;VOIE 50;CONTINUITE VELO;;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.411047208431619, 48.83388721914796], [2.4110837884833636, 48.83398723463451], [2.4111726458951317, 48.83411258079612]]}";48.8340037792, 2.41110254182
7488;12;NON;AVENUE;COURTELINE;VOIE 50;PISTE CYCLABLE SUR CHAUSSEE;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.414096604568641, 48.84406858559375], [2.4133141588530607, 48.844138278913]]}";48.8441034323, 2.41370538171
7503;12;NON;BOULEVARD DE;PICPUS;VOIE 50;PISTE CYCLABLE SUR TROTTOIR;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.399483718755589, 48.8471439168508], [2.3992261080579307, 48.84731794472286], [2.3992007427333664, 48.847337244131324], [2.399178726790494, 48.84736029115102], [2.399160607729815, 48.84738651264025], [2.3991468361427413, 48.84741525651345], [2.3991377545061248, 48.847445807957506], [2.39913358866542, 48.84747740720795], [2.3991583457879377, 48.8476289284209], [2.3991481171705615, 48.84763708585359]]}";48.8473583989, 2.39924937987
7512;12;NON;BOULEVARD DE;PICPUS;VOIE 50;PISTE CYCLABLE SUR CHAUSSEE;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3989888596491213, 48.84795506042666], [2.3989755801526726, 48.84785600462398], [2.39897918402585, 48.8477811146295], [2.398908971955497, 48.84739156331799]]}";48.847672738, 2.39895513194
7514;12;NON;BOULEVARD DE;PICPUS;VOIE 50;BANDE CYCLABLE SUR CHAUSSEE;SENS CIRCULATION GENERALE;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.401587861735636, 48.845376877428656], [2.4018719987917834, 48.845184845651424]]}";48.8452808615, 2.40172993026
7527;11;NON;PLACE DE LA;NATION;VOIE 30;CONTINUITE VELO;CONTRESENS;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.394660435611629, 48.84898575246648], [2.3947292720226816, 48.849043775695066], [2.3948018480340294, 48.849097047349055], [2.394877836257475, 48.849145327121626]]}";48.8490687876, 2.394766752
7542;12;NON;PLACE DE LA;NATION;VOIE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.394597417796986, 48.847845492720225], [2.3945505721598987, 48.84789828591446], [2.3945080870263835, 48.847954647679], [2.394470233160381, 48.84801421881212], [2.3944372518100887, 48.8480766196583], [2.3944093531704533, 48.848141452527884]]}";48.8479874489, 2.39449390593
7543;12;NON;PLACE DE LA;NATION;VOIE 30;CONTINUITE VELO;CONTRESENS;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3944093531704533, 48.848141452527884], [2.3943931413958617, 48.848190308013926], [2.394380496755692, 48.84824020584181], [2.394371485157587, 48.84829088592914]]}";48.848215561, 2.39438801911
7544;12;NON;PLACE DE LA;NATION;VOIE 30;CONTINUITE VELO;CONTRESENS;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.394378890071506, 48.848521489013486], [2.3943887937017845, 48.848563387221894], [2.3944011958489955, 48.84860461498565]]}";48.8485632196, 2.39438941833
7549;12;NON;BOULEVARD;DIDEROT;VOIE 50;BANDE CYCLABLE DECALEE;SENS CIRCULATION GENERALE;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.382451239695945, 48.84682369372486], [2.3832191549800097, 48.84691345905212], [2.383324561810697, 48.84690258056934]]}";48.8468733308, 2.38288783181
7554;12;NON;BOULEVARD;DIDEROT;VOIE 50;COULOIR BUS MARQUE;SENS CIRCULATION GENERALE;COULOIR BUS OUVERT AUX VELOS;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.385276695890168, 48.84713325880394], [2.386619131969577, 48.84728720507333]]}";48.8472102319, 2.38594791393
7561;12;NON;BOULEVARD;DIDEROT;VOIE 50;PISTE CYCLABLE SUR TROTTOIR;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3929968837472906, 48.84796743316521], [2.394042520318325, 48.84808648878253], [2.3941039999650338, 48.848132487433844]]}";48.8480325727, 2.39355734351
7567;12;NON;BOULEVARD;DIDEROT;VOIE 50;PISTE CYCLABLE SUR TROTTOIR;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.392713401502158, 48.848110135376004], [2.392595712418203, 48.84809555826959], [2.392561226541897, 48.848084675225024], [2.389068462013603, 48.84768925670028]]}";48.8478959439, 2.39089167228
7570;12;NON;BOULEVARD;DIDEROT;VOIE 50;COULOIR BUS MARQUE;SENS CIRCULATION GENERALE;COULOIR BUS OUVERT AUX VELOS;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.387718653782147, 48.8474984649132], [2.387229903847513, 48.847441496104665]]}";48.8474699805, 2.38747427881
7572;12;NON;BOULEVARD;DIDEROT;VOIE 50;CONTINUITE MIXTE;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3869450240908936, 48.8474082894726], [2.386834655217175, 48.84739542427686], [2.3865669415859174, 48.84736708930694]]}";48.8473872753, 2.38675602888
7579;12;NON;BOULEVARD;DIDEROT;VOIE 50;PISTE CYCLABLE SUR TROTTOIR;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.381589137929745, 48.84683231263381], [2.3814950679315907, 48.84682968475316], [2.379788193025202, 48.84663595718136]]}";48.84673792, 2.38068839829
6172;12;NON;BOULEVARD;PONIATOWSKI;VOIE 50;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.4047384913719005, 48.83419946052256], [2.404822214846124, 48.83424231541498]]}";48.834220888, 2.40478035311
6207;12;NON;BOULEVARD;SOULT;VOIE 50;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.410216044639242, 48.84454945686902], [2.410187580565008, 48.84447027581345], [2.410179776686664, 48.84446033246085], [2.4101707196283293, 48.84445151540508], [2.4101605703270095, 48.844443981318484], [2.4101581737155473, 48.84444205041127], [2.4101561154788826, 48.8444397622218], [2.4101544482342296, 48.84443717524587], [2.410153214603397, 48.8444343556175], [2.410038548767359, 48.8440801671464], [2.4100366508862865, 48.844074390191395]]}";48.8443156783, 2.4101198679
6211;12;NON;BOULEVARD;SOULT;VOIE 50;PISTE CYCLABLE SUR CHAUSSEE;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.4098992229060894, 48.843656070020906], [2.409894788668868, 48.843642572427164], [2.4098558678488766, 48.84351388461271], [2.409822097226964, 48.84335548280859]]}";48.8435066324, 2.40985736822
